,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25
1,Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
2,Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
3,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
4,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
5,Matches/MatchScorecard_ODI.asp?MatchCode=4340,2019-06-29
6,Matches/MatchScorecard_ODI.asp?MatchCode=4337,2019-06-26
7,Matches/MatchScorecard_ODI.asp?MatchCode=4334,2019-06-23
8,Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
9,Matches/MatchScorecard_ODI.asp?MatchCode=4300,2019-05-19
10,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
11,Matches/MatchScorecard_ODI.asp?MatchCode=4349,2019-05-07
12,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
13,Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
14,Matches/MatchScorecard_ODI.asp?MatchCode=4247,2019-01-30
15,Matches/MatchScorecard_ODI.asp?MatchCode=4244,2019-01-27
16,Matches/MatchScorecard_ODI.asp?MatchCode=4241,2019-01-25
17,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
18,Matches/MatchScorecard_ODI.asp?MatchCode=4227,2018-11-11
19,Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
20,Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
21,Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
22,Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
23,Matches/MatchScorecard_ODI.asp?MatchCode=4201,2018-09-23
24,Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
25,Matches/MatchScorecard_ODI.asp?MatchCode=4225,2018-09-11
26,Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-08-07
27,Matches/MatchScorecard_ODI.asp?MatchCode=4223,2018-07-11
28,Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
29,Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
30,Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-02-11
