,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4358,2019-07-31
1,Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
2,Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
3,Matches/MatchScorecard_ODI.asp?MatchCode=4179,2018-07-22
4,Matches/MatchScorecard_ODI.asp?MatchCode=4122,2018-01-25
5,Matches/MatchScorecard_ODI.asp?MatchCode=4121,2018-01-23
6,Matches/MatchScorecard_ODI.asp?MatchCode=4116,2018-01-19
7,Matches/MatchScorecard_ODI.asp?MatchCode=4109,2018-01-15
8,Matches/MatchScorecard_T20.asp?MatchCode=0476,2015-11-15
9,Matches/MatchScorecard_T20.asp?MatchCode=0475,2015-11-13
10,Matches/MatchScorecard_ODI.asp?MatchCode=3774,2015-04-03
11,Matches/MatchScorecard_ODI.asp?MatchCode=3765,2015-02-26
12,Matches/MatchScorecard_ODI.asp?MatchCode=3754,2015-02-18
13,Matches/MatchScorecard_T20.asp?MatchCode=0362,2014-12-02
14,Matches/MatchScorecard_ODI.asp?MatchCode=3704,2014-11-28
15,Matches/MatchScorecard_ODI.asp?MatchCode=3702,2014-11-26
16,Matches/MatchScorecard_ODI.asp?MatchCode=3701,2014-11-23
17,Matches/MatchScorecard_ODI.asp?MatchCode=3699,2014-11-21
18,Matches/MatchScorecard_T20.asp?MatchCode=0410,2014-08-27
19,Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
20,Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
21,Matches/MatchScorecard_ODI.asp?MatchCode=3655,2014-08-20
22,Matches/MatchScorecard_ODI.asp?MatchCode=3645,2014-06-19
23,Matches/MatchScorecard_ODI.asp?MatchCode=3644,2014-06-17
24,Matches/MatchScorecard_ODI.asp?MatchCode=3643,2014-06-15
25,Matches/MatchScorecard_ODI.asp?MatchCode=3630,2014-06-03
26,Matches/MatchScorecard_ODI.asp?MatchCode=3627,2014-04-03
27,Matches/MatchScorecard_T20.asp?MatchCode=0398,2014-03-30
28,Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28
29,Matches/MatchScorecard_T20.asp?MatchCode=0391,2014-03-25
30,Matches/MatchScorecard_T20.asp?MatchCode=0381,2014-03-20
31,Matches/MatchScorecard_T20.asp?MatchCode=0377,2014-03-18
32,Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16
33,Matches/MatchScorecard_ODI.asp?MatchCode=3619,2014-02-26
34,Matches/MatchScorecard_ODI.asp?MatchCode=3616,2014-02-22
35,Matches/MatchScorecard_ODI.asp?MatchCode=3615,2014-02-20
36,Matches/MatchScorecard_ODI.asp?MatchCode=3614,2014-02-17
37,Matches/MatchScorecard_T20.asp?MatchCode=0363,2014-02-14
38,Matches/MatchScorecard_ODI.asp?MatchCode=3708,2014-01-12
39,Matches/MatchScorecard_T20.asp?MatchCode=0402,2014-01-04
40,Matches/MatchScorecard_ODI.asp?MatchCode=3623,2014-01-03
41,Matches/MatchScorecard_ODI.asp?MatchCode=3567,2013-10-29
42,Matches/MatchScorecard_ODI.asp?MatchCode=3493,2013-03-28
43,Matches/MatchScorecard_ODI.asp?MatchCode=3492,2013-03-25
44,Matches/MatchScorecard_ODI.asp?MatchCode=3490,2013-03-23
45,Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
46,Matches/MatchScorecard_T20.asp?MatchCode=0294,2012-10-12
47,Matches/MatchScorecard_ODI.asp?MatchCode=3454,2012-08-12
48,Matches/MatchScorecard_ODI.asp?MatchCode=3453,2012-07-12
49,Matches/MatchScorecard_ODI.asp?MatchCode=3452,2012-05-12
50,Matches/MatchScorecard_ODI.asp?MatchCode=3451,2012-02-12
