matchid,date
../Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-10-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-06-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4259,2019-02-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
../Matches/MatchScorecard_ODI.asp?MatchCode=4147,2018-08-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4154,2018-03-15
../Matches/MatchScorecard_ODI.asp?MatchCode=4136,2018-02-19
../Matches/MatchScorecard_ODI.asp?MatchCode=4043,2017-11-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-10-12
../Matches/MatchScorecard_ODI.asp?MatchCode=4040,2017-09-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-07-12
../Matches/MatchScorecard_ODI.asp?MatchCode=4046,2017-06-14
../Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-05-12
../Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-05-06
../Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-12-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3918,2016-07-19
../Matches/MatchScorecard_ODI.asp?MatchCode=3916,2016-07-14
../Matches/MatchScorecard_ODI.asp?MatchCode=3913,2016-06-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3912,2016-04-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-10-01
../Matches/MatchScorecard_ODI.asp?MatchCode=3778,2015-08-03
../Matches/MatchScorecard_ODI.asp?MatchCode=3721,2015-08-01
../Matches/MatchScorecard_ODI.asp?MatchCode=3773,2015-04-03
../Matches/MatchScorecard_ODI.asp?MatchCode=3785,2015-03-13
../Matches/MatchScorecard_ODI.asp?MatchCode=3764,2015-02-26
../Matches/MatchScorecard_ODI.asp?MatchCode=3759,2015-02-22
../Matches/MatchScorecard_ODI.asp?MatchCode=3754,2015-02-18
../Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
../Matches/MatchScorecard_ODI.asp?MatchCode=3725,2015-01-14
../Matches/MatchScorecard_ODI.asp?MatchCode=3705,2014-11-28
../Matches/MatchScorecard_ODI.asp?MatchCode=3652,2014-07-24
../Matches/MatchScorecard_ODI.asp?MatchCode=3651,2014-07-22
../Matches/MatchScorecard_ODI.asp?MatchCode=3711,2014-04-12
../Matches/MatchScorecard_ODI.asp?MatchCode=3709,2014-02-12
../Matches/MatchScorecard_ODI.asp?MatchCode=3437,2012-08-25
../Matches/MatchScorecard_ODI.asp?MatchCode=3421,2012-05-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3407,2012-03-31
../Matches/MatchScorecard_ODI.asp?MatchCode=3406,2012-03-29
../Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24
../Matches/MatchScorecard_T20.asp?MatchCode=0235,2012-03-14
../Matches/MatchScorecard_ODI.asp?MatchCode=3187,2010-11-10
../Matches/MatchScorecard_ODI.asp?MatchCode=3153,2010-10-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3149,2010-09-07
../Matches/MatchScorecard_ODI.asp?MatchCode=3166,2010-08-17
../Matches/MatchScorecard_ODI.asp?MatchCode=3164,2010-08-16
../Matches/MatchScorecard_ODI.asp?MatchCode=3183,2010-07-10
