,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
1,Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-08-03
2,Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-06-03
3,Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17
4,Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
5,Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
6,Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
7,Matches/MatchScorecard_ODI.asp?MatchCode=4290,2019-10-05
8,Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-10-03
9,Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21
10,Matches/MatchScorecard_T20.asp?MatchCode=0923,2019-09-20
11,Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15
12,Matches/MatchScorecard_T20.asp?MatchCode=0913,2019-09-14
13,Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
14,Matches/MatchScorecard_ODI.asp?MatchCode=4315,2019-08-06
15,Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-08-03
16,Matches/MatchScorecard_ODI.asp?MatchCode=4340,2019-06-29
17,Matches/MatchScorecard_ODI.asp?MatchCode=4335,2019-06-24
18,Matches/MatchScorecard_ODI.asp?MatchCode=4332,2019-06-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4326,2019-06-18
20,Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-06-11
21,Matches/MatchScorecard_ODI.asp?MatchCode=4301,2019-05-21
22,Matches/MatchScorecard_ODI.asp?MatchCode=4262,2019-05-03
23,Matches/MatchScorecard_ODI.asp?MatchCode=4348,2019-04-07
24,Matches/MatchScorecard_ODI.asp?MatchCode=4309,2019-04-06
25,Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
26,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
27,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
28,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
29,Matches/MatchScorecard_ODI.asp?MatchCode=4306,2019-01-06
30,Matches/MatchScorecard_ODI.asp?MatchCode=4131,2018-11-02
31,Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
32,Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
