matchid,date
../Matches/MatchScorecard_ODI.asp?MatchCode=4421,2020-07-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4419,2020-04-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4423,2020-03-13
../Matches/MatchScorecard_ODI.asp?MatchCode=4415,2020-02-29
../Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
../Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
../Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
../Matches/MatchScorecard_ODI.asp?MatchCode=4400,2020-01-19
../Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
../Matches/MatchScorecard_ODI.asp?MatchCode=4398,2020-01-14
../Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-12-01
../Matches/MatchScorecard_ODI.asp?MatchCode=4354,2019-11-07
../Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
../Matches/MatchScorecard_T20.asp?MatchCode=1020,2019-10-27
../Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-10-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4316,2019-09-06
../Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4266,2019-08-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4341,2019-06-29
../Matches/MatchScorecard_ODI.asp?MatchCode=4336,2019-06-25
../Matches/MatchScorecard_ODI.asp?MatchCode=4329,2019-06-20
../Matches/MatchScorecard_ODI.asp?MatchCode=4322,2019-06-15
../Matches/MatchScorecard_ODI.asp?MatchCode=4351,2019-06-07
../Matches/MatchScorecard_ODI.asp?MatchCode=4312,2019-06-06
../Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-05-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-05-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
../Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
../Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
../Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
../Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
../Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
../Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-03-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
../Matches/MatchScorecard_ODI.asp?MatchCode=4235,2019-01-15
../Matches/MatchScorecard_T20.asp?MatchCode=1034,2019-01-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4306,2019-01-06
../Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
../Matches/MatchScorecard_T20.asp?MatchCode=0731,2018-11-23
../Matches/MatchScorecard_T20.asp?MatchCode=0730,2018-11-21
../Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
../Matches/MatchScorecard_ODI.asp?MatchCode=4226,2018-11-11
../Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
../Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
../Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
../Matches/MatchScorecard_T20.asp?MatchCode=0718,2018-10-22
../Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
../Matches/MatchScorecard_ODI.asp?MatchCode=4224,2018-09-11
../Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-08-07
../Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
../Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
../Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
../Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
../Matches/MatchScorecard_T20.asp?MatchCode=0703,2018-06-07
../Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
../Matches/MatchScorecard_ODI.asp?MatchCode=4222,2018-04-11
../Matches/MatchScorecard_T20.asp?MatchCode=0698,2018-03-07
../Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-03-02
../Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
../Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
../Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-02-07
../Matches/MatchScorecard_ODI.asp?MatchCode=4115,2018-01-18
