,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
1,Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
2,Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-08-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
4,Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-06-03
5,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
6,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
7,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
8,Matches/MatchScorecard_T20.asp?MatchCode=0849,2019-12-07
9,Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26
10,Matches/MatchScorecard_T20.asp?MatchCode=1010,2019-10-25
11,Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23
12,Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
13,Matches/MatchScorecard_T20.asp?MatchCode=0971,2019-10-19
14,Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18
15,Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
16,Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
17,Matches/MatchScorecard_T20.asp?MatchCode=0918,2019-09-17
18,Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-09-10
19,Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
20,Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-07-10
21,Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-06-10
22,Matches/MatchScorecard_T20.asp?MatchCode=0940,2019-05-10
23,Matches/MatchScorecard_T20.asp?MatchCode=1038,2019-02-11
24,Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-01-11
