matchid,date
../Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
../Matches/MatchScorecard_T20.asp?MatchCode=0731,2018-11-23
../Matches/MatchScorecard_T20.asp?MatchCode=0730,2018-11-21
../Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
../Matches/MatchScorecard_ODI.asp?MatchCode=4226,2018-11-11
../Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
../Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
../Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
../Matches/MatchScorecard_T20.asp?MatchCode=0718,2018-10-22
../Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
../Matches/MatchScorecard_ODI.asp?MatchCode=4224,2018-09-11
../Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
../Matches/MatchScorecard_ODI.asp?MatchCode=4222,2018-04-11
../Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-03-02
../Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
../Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
../Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
../Matches/MatchScorecard_T20.asp?MatchCode=0501,2016-01-31
../Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
../Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
../Matches/MatchScorecard_T20.asp?MatchCode=0360,2014-01-31
../Matches/MatchScorecard_T20.asp?MatchCode=0359,2014-01-29
