matchid,date
../Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4316,2019-09-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4329,2019-06-20
../Matches/MatchScorecard_ODI.asp?MatchCode=4312,2019-06-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-05-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
../Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
../Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
../Matches/MatchScorecard_T20.asp?MatchCode=0767,2019-02-27
../Matches/MatchScorecard_T20.asp?MatchCode=0766,2019-02-24
../Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4306,2019-01-06
../Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
../Matches/MatchScorecard_T20.asp?MatchCode=0731,2018-11-23
../Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
../Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
../Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
../Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
../Matches/MatchScorecard_T20.asp?MatchCode=0718,2018-10-22
../Matches/MatchScorecard_ODI.asp?MatchCode=4222,2018-04-11
../Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
../Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
../Matches/MatchScorecard_ODI.asp?MatchCode=4071,2017-09-24
../Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
../Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
../Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-07-10
../Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
../Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-09-03
../Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
../Matches/MatchScorecard_ODI.asp?MatchCode=3909,2016-06-26
../Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
../Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-04-03
../Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27
../Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
../Matches/MatchScorecard_T20.asp?MatchCode=0557,2016-03-21
../Matches/MatchScorecard_T20.asp?MatchCode=0552,2016-03-18
../Matches/MatchScorecard_T20.asp?MatchCode=0465,2015-08-31
../Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
../Matches/MatchScorecard_ODI.asp?MatchCode=3831,2015-05-09
../Matches/MatchScorecard_ODI.asp?MatchCode=3830,2015-03-09
../Matches/MatchScorecard_T20.asp?MatchCode=0369,2014-12-03
../Matches/MatchScorecard_ODI.asp?MatchCode=3599,2014-12-01
../Matches/MatchScorecard_ODI.asp?MatchCode=3698,2014-11-21
../Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
../Matches/MatchScorecard_ODI.asp?MatchCode=3694,2014-11-14
../Matches/MatchScorecard_T20.asp?MatchCode=0387,2014-03-23
../Matches/MatchScorecard_T20.asp?MatchCode=0371,2014-03-14
../Matches/MatchScorecard_T20.asp?MatchCode=0361,2014-02-02
../Matches/MatchScorecard_T20.asp?MatchCode=0360,2014-01-31
../Matches/MatchScorecard_T20.asp?MatchCode=0359,2014-01-29
../Matches/MatchScorecard_ODI.asp?MatchCode=3608,2014-01-26
../Matches/MatchScorecard_ODI.asp?MatchCode=3606,2014-01-24
../Matches/MatchScorecard_ODI.asp?MatchCode=3602,2014-01-19
../Matches/MatchScorecard_ODI.asp?MatchCode=3600,2014-01-17
../Matches/MatchScorecard_T20.asp?MatchCode=0402,2014-01-04
../Matches/MatchScorecard_T20.asp?MatchCode=0335,2013-10-10
../Matches/MatchScorecard_ODI.asp?MatchCode=3558,2013-09-14
../Matches/MatchScorecard_T20.asp?MatchCode=0333,2013-08-31
../Matches/MatchScorecard_T20.asp?MatchCode=0306,2013-02-13
../Matches/MatchScorecard_ODI.asp?MatchCode=3572,2013-02-11
