,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4408,2020-09-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4405,2020-07-02
3,Matches/MatchScorecard_ODI.asp?MatchCode=4401,2020-04-02
4,Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
5,Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14
6,Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-10-11
7,Matches/MatchScorecard_T20.asp?MatchCode=0770,2019-10-03
8,Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-08-11
9,Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-08-03
10,Matches/MatchScorecard_ODI.asp?MatchCode=4300,2019-05-19
11,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
12,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
13,Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-05-11
14,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
15,Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-05-03
16,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
17,Matches/MatchScorecard_ODI.asp?MatchCode=4254,2019-02-22
18,Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-01-11
19,Matches/MatchScorecard_ODI.asp?MatchCode=4260,2019-01-03
20,Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27
21,Matches/MatchScorecard_ODI.asp?MatchCode=4215,2018-10-23
22,Matches/MatchScorecard_ODI.asp?MatchCode=4212,2018-10-20
23,Matches/MatchScorecard_ODI.asp?MatchCode=4211,2018-10-17
24,Matches/MatchScorecard_ODI.asp?MatchCode=4149,2018-10-03
25,Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
26,Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
27,Matches/MatchScorecard_ODI.asp?MatchCode=4146,2018-06-03
28,Matches/MatchScorecard_ODI.asp?MatchCode=4139,2018-03-03
29,Matches/MatchScorecard_ODI.asp?MatchCode=4138,2018-02-28
30,Matches/MatchScorecard_ODI.asp?MatchCode=4137,2018-02-25
31,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
32,Matches/MatchScorecard_ODI.asp?MatchCode=4125,2018-01-28
33,Matches/MatchScorecard_ODI.asp?MatchCode=4123,2018-01-26
34,Matches/MatchScorecard_ODI.asp?MatchCode=4075,2017-09-29
35,Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
36,Matches/MatchScorecard_T20.asp?MatchCode=0630,2017-06-25
37,Matches/MatchScorecard_T20.asp?MatchCode=0629,2017-06-23
