,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4027,2017-05-24
1,Matches/MatchScorecard_ODI.asp?MatchCode=4002,2017-04-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=3999,2017-01-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=3971,2016-12-31
4,Matches/MatchScorecard_ODI.asp?MatchCode=2945,2009-08-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=2939,2009-08-02
6,Matches/MatchScorecard_ODI.asp?MatchCode=2910,2009-07-01
7,Matches/MatchScorecard_ODI.asp?MatchCode=2938,2009-06-02
8,Matches/MatchScorecard_ODI.asp?MatchCode=3034,2009-05-10
9,Matches/MatchScorecard_ODI.asp?MatchCode=2909,2009-03-01
10,Matches/MatchScorecard_ODI.asp?MatchCode=2933,2009-01-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
12,Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26
13,Matches/MatchScorecard_ODI.asp?MatchCode=2881,2008-11-10
14,Matches/MatchScorecard_ODI.asp?MatchCode=2882,2008-10-14
15,Matches/MatchScorecard_ODI.asp?MatchCode=2786,2008-09-02
16,Matches/MatchScorecard_T20.asp?MatchCode=0053,2008-05-02
17,Matches/MatchScorecard_ODI.asp?MatchCode=2796,2008-02-23
18,Matches/MatchScorecard_ODI.asp?MatchCode=2839,2008-01-07
19,Matches/MatchScorecard_ODI.asp?MatchCode=2769,2007-12-20
20,Matches/MatchScorecard_ODI.asp?MatchCode=2768,2007-12-16
21,Matches/MatchScorecard_ODI.asp?MatchCode=2761,2007-11-30
22,Matches/MatchScorecard_T20.asp?MatchCode=0048,2007-11-23
23,Matches/MatchScorecard_T20.asp?MatchCode=0049,2007-11-12
24,Matches/MatchScorecard_T20.asp?MatchCode=0044,2007-09-22
25,Matches/MatchScorecard_T20.asp?MatchCode=0032,2007-09-16
26,Matches/MatchScorecard_ODI.asp?MatchCode=2673,2007-09-04
27,Matches/MatchScorecard_ODI.asp?MatchCode=2577,2007-06-01
28,Matches/MatchScorecard_ODI.asp?MatchCode=2686,2007-04-24
29,Matches/MatchScorecard_ODI.asp?MatchCode=2684,2007-04-20
30,Matches/MatchScorecard_ODI.asp?MatchCode=2678,2007-04-14
31,Matches/MatchScorecard_ODI.asp?MatchCode=2655,2007-03-22
32,Matches/MatchScorecard_ODI.asp?MatchCode=2643,2007-03-16
33,Matches/MatchScorecard_ODI.asp?MatchCode=2634,2007-02-20
34,Matches/MatchScorecard_ODI.asp?MatchCode=2763,2007-02-12
35,Matches/MatchScorecard_ODI.asp?MatchCode=2597,2007-01-30
36,Matches/MatchScorecard_ODI.asp?MatchCode=2595,2007-01-28
37,Matches/MatchScorecard_ODI.asp?MatchCode=2581,2007-01-16
38,Matches/MatchScorecard_ODI.asp?MatchCode=2580,2007-01-14
39,Matches/MatchScorecard_T20.asp?MatchCode=0012,2006-12-26
40,Matches/MatchScorecard_T20.asp?MatchCode=0011,2006-12-22
41,Matches/MatchScorecard_ODI.asp?MatchCode=2537,2006-10-20
42,Matches/MatchScorecard_ODI.asp?MatchCode=2534,2006-10-16
43,Matches/MatchScorecard_ODI.asp?MatchCode=2410,2006-06-01
44,Matches/MatchScorecard_ODI.asp?MatchCode=2445,2006-04-03
45,Matches/MatchScorecard_ODI.asp?MatchCode=2436,2006-02-25
46,Matches/MatchScorecard_ODI.asp?MatchCode=2434,2006-02-22
47,Matches/MatchScorecard_ODI.asp?MatchCode=2431,2006-02-18
48,Matches/MatchScorecard_T20.asp?MatchCode=0005,2006-02-16
49,Matches/MatchScorecard_ODI.asp?MatchCode=2441,2006-01-03
50,Matches/MatchScorecard_ODI.asp?MatchCode=2383,2005-10-23
51,Matches/MatchScorecard_T20.asp?MatchCode=0003,2005-10-21
52,Matches/MatchScorecard_ODI.asp?MatchCode=2373,2005-08-31
53,Matches/MatchScorecard_ODI.asp?MatchCode=2376,2005-02-09
