,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3950,2016-12-10
1,Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
2,Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-09-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-08-10
4,Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
5,Matches/MatchScorecard_ODI.asp?MatchCode=3887,2016-06-02
6,Matches/MatchScorecard_ODI.asp?MatchCode=3945,2016-05-10
7,Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-04-03
8,Matches/MatchScorecard_T20.asp?MatchCode=0562,2016-03-25
9,Matches/MatchScorecard_ODI.asp?MatchCode=3892,2016-03-06
10,Matches/MatchScorecard_ODI.asp?MatchCode=3885,2016-03-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0518,2016-02-21
12,Matches/MatchScorecard_T20.asp?MatchCode=0516,2016-02-19
13,Matches/MatchScorecard_ODI.asp?MatchCode=3891,2016-02-14
14,Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-02-10
15,Matches/MatchScorecard_ODI.asp?MatchCode=3816,2015-12-07
16,Matches/MatchScorecard_ODI.asp?MatchCode=3783,2015-11-03
17,Matches/MatchScorecard_T20.asp?MatchCode=0423,2015-11-01
18,Matches/MatchScorecard_ODI.asp?MatchCode=3813,2015-10-07
19,Matches/MatchScorecard_T20.asp?MatchCode=0422,2015-09-01
20,Matches/MatchScorecard_ODI.asp?MatchCode=3828,2015-08-26
21,Matches/MatchScorecard_ODI.asp?MatchCode=3827,2015-08-23
22,Matches/MatchScorecard_ODI.asp?MatchCode=3826,2015-08-19
23,Matches/MatchScorecard_T20.asp?MatchCode=0464,2015-08-16
24,Matches/MatchScorecard_T20.asp?MatchCode=0463,2015-08-14
25,Matches/MatchScorecard_ODI.asp?MatchCode=3818,2015-07-15
26,Matches/MatchScorecard_T20.asp?MatchCode=0438,2015-07-07
27,Matches/MatchScorecard_ODI.asp?MatchCode=3776,2015-07-03
28,Matches/MatchScorecard_T20.asp?MatchCode=0437,2015-05-07
29,Matches/MatchScorecard_ODI.asp?MatchCode=3794,2015-03-24
30,Matches/MatchScorecard_ODI.asp?MatchCode=3790,2015-03-18
31,Matches/MatchScorecard_ODI.asp?MatchCode=3771,2015-03-03
32,Matches/MatchScorecard_ODI.asp?MatchCode=3766,2015-02-27
33,Matches/MatchScorecard_ODI.asp?MatchCode=3742,2015-01-28
34,Matches/MatchScorecard_ODI.asp?MatchCode=3740,2015-01-25
35,Matches/MatchScorecard_ODI.asp?MatchCode=3736,2015-01-21
36,Matches/MatchScorecard_ODI.asp?MatchCode=3732,2015-01-18
37,Matches/MatchScorecard_ODI.asp?MatchCode=3728,2015-01-16
38,Matches/MatchScorecard_T20.asp?MatchCode=0424,2015-01-14
39,Matches/MatchScorecard_ODI.asp?MatchCode=3700,2014-11-23
40,Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
41,Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
42,Matches/MatchScorecard_ODI.asp?MatchCode=3687,2014-10-27
43,Matches/MatchScorecard_ODI.asp?MatchCode=3686,2014-10-24
44,Matches/MatchScorecard_ODI.asp?MatchCode=3685,2014-10-21
45,Matches/MatchScorecard_T20.asp?MatchCode=0415,2014-09-11
46,Matches/MatchScorecard_ODI.asp?MatchCode=3665,2014-08-29
47,Matches/MatchScorecard_ODI.asp?MatchCode=3656,2014-08-21
48,Matches/MatchScorecard_T20.asp?MatchCode=0414,2014-07-11
49,Matches/MatchScorecard_T20.asp?MatchCode=0413,2014-05-11
50,Matches/MatchScorecard_ODI.asp?MatchCode=3671,2014-04-09
