,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1129,2020-11-03
1,Matches/MatchScorecard_T20.asp?MatchCode=1127,2020-09-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=4420,2020-06-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4416,2020-01-03
4,Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21
5,Matches/MatchScorecard_T20.asp?MatchCode=0919,2019-09-18
6,Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15
7,Matches/MatchScorecard_T20.asp?MatchCode=0912,2019-09-13
8,Matches/MatchScorecard_ODI.asp?MatchCode=4314,2019-08-06
9,Matches/MatchScorecard_ODI.asp?MatchCode=4286,2019-07-05
10,Matches/MatchScorecard_ODI.asp?MatchCode=4335,2019-06-24
11,Matches/MatchScorecard_ODI.asp?MatchCode=4325,2019-06-17
12,Matches/MatchScorecard_ODI.asp?MatchCode=4296,2019-05-17
13,Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
14,Matches/MatchScorecard_ODI.asp?MatchCode=4349,2019-05-07
15,Matches/MatchScorecard_ODI.asp?MatchCode=4311,2019-05-06
16,Matches/MatchScorecard_ODI.asp?MatchCode=4252,2019-02-20
17,Matches/MatchScorecard_ODI.asp?MatchCode=4251,2019-02-16
18,Matches/MatchScorecard_ODI.asp?MatchCode=4250,2019-02-13
19,Matches/MatchScorecard_ODI.asp?MatchCode=4345,2019-02-07
20,Matches/MatchScorecard_ODI.asp?MatchCode=4307,2019-02-06
21,Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22
22,Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
23,Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
24,Matches/MatchScorecard_ODI.asp?MatchCode=4230,2018-12-14
25,Matches/MatchScorecard_ODI.asp?MatchCode=4218,2018-10-26
26,Matches/MatchScorecard_ODI.asp?MatchCode=4217,2018-10-24
27,Matches/MatchScorecard_ODI.asp?MatchCode=4214,2018-10-21
28,Matches/MatchScorecard_T20.asp?MatchCode=0666,2018-02-18
29,Matches/MatchScorecard_T20.asp?MatchCode=0663,2018-02-15
30,Matches/MatchScorecard_ODI.asp?MatchCode=4124,2018-01-27
31,Matches/MatchScorecard_ODI.asp?MatchCode=4116,2018-01-19
32,Matches/MatchScorecard_T20.asp?MatchCode=0644,2017-10-29
33,Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26
34,Matches/MatchScorecard_ODI.asp?MatchCode=4080,2017-10-15
35,Matches/MatchScorecard_T20.asp?MatchCode=0621,2017-06-04
36,Matches/MatchScorecard_T20.asp?MatchCode=0620,2017-04-04
