matchid,date
../Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-12-01
../Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
../Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
../Matches/MatchScorecard_T20.asp?MatchCode=1122,2020-06-03
../Matches/MatchScorecard_T20.asp?MatchCode=1119,2020-04-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4414,2020-02-26
../Matches/MatchScorecard_ODI.asp?MatchCode=4413,2020-02-22
../Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
../Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
../Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
../Matches/MatchScorecard_ODI.asp?MatchCode=4417,2020-01-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
../Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
../Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
../Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
../Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
../Matches/MatchScorecard_ODI.asp?MatchCode=4317,2019-10-06
../Matches/MatchScorecard_T20.asp?MatchCode=0770,2019-10-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
../Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
../Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-08-12
../Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
../Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-08-03
../Matches/MatchScorecard_ODI.asp?MatchCode=4338,2019-06-27
../Matches/MatchScorecard_ODI.asp?MatchCode=4333,2019-06-22
../Matches/MatchScorecard_ODI.asp?MatchCode=4325,2019-06-17
../Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
../Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-06-11
../Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
../Matches/MatchScorecard_ODI.asp?MatchCode=4312,2019-06-06
../Matches/MatchScorecard_ODI.asp?MatchCode=4304,2019-05-31
../Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-05-03
../Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
../Matches/MatchScorecard_ODI.asp?MatchCode=4348,2019-04-07
../Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
../Matches/MatchScorecard_ODI.asp?MatchCode=4253,2019-02-20
../Matches/MatchScorecard_ODI.asp?MatchCode=4344,2019-01-07
../Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22
../Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
../Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
../Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
../Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
../Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
../Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
../Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
