match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4310,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4126,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4400,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4399,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4398,19,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4316,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0638,17,c†PainebTye
Matches/MatchScorecard_ODI.asp?MatchCode=4071,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4069,0,c†WadebCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4067,0,notout
Matches/MatchScorecard_T20.asp?MatchCode=0637,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4076,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4324,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4201,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4197,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4388,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4387,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4385,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4360,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4359,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4338,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4220,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4219,16,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4216,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0727,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0725,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4221,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4053,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4052,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4051,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4057,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4056,2,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4234,3,cKhawajabSiddle
Matches/MatchScorecard_ODI.asp?MatchCode=4268,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4266,11,cFinchbCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4263,3,bCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4270,9,bStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4258,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4235,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0732,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0731,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0730,5,notout
Matches/MatchScorecard_T20.asp?MatchCode=1069,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4402,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1068,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4196,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4175,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4135,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4064,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4065,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0650,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1067,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0745,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4342,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4332,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4350,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4242,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4239,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4171,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4130,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4205,5,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4203,9,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4199,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4173,8,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4128,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0693,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0704,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4127,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0699,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4133,2,notout
Matches/MatchScorecard_T20.asp?MatchCode=0649,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0648,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4099,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4085,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4096,23,st†DickwellabDananjaya
Matches/MatchScorecard_T20.asp?MatchCode=0631,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0647,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0632,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0695,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4248,16,cdeGrandhommebAstle
Matches/MatchScorecard_ODI.asp?MatchCode=4245,-,dnb
