match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3896,3,csubbStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3935,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3947,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0567,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0562,4,runout
Matches/MatchScorecard_T20.asp?MatchCode=0423,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3848,21,cPatelbKumar
Matches/MatchScorecard_T20.asp?MatchCode=0438,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0437,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3742,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3740,0,cJohnsonbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=3665,13,c†TaylorbChatara
Matches/MatchScorecard_ODI.asp?MatchCode=3656,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3654,2,cNyumbubWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=3653,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3673,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3671,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3669,3,notout
Matches/MatchScorecard_T20.asp?MatchCode=0348,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3509,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3543,21,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3536,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3534,0,st†SangakkarabHerath
Matches/MatchScorecard_ODI.asp?MatchCode=3469,10,c†McCullumbMcClenaghan
Matches/MatchScorecard_T20.asp?MatchCode=0300,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0298,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3827,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3894,9,cHazlewoodbZampa
Matches/MatchScorecard_T20.asp?MatchCode=0670,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0604,14,cGunaratnebUdana
Matches/MatchScorecard_T20.asp?MatchCode=0603,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3892,3,cHolderbNarine
Matches/MatchScorecard_T20.asp?MatchCode=0424,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0464,2,cWilliamsonbNeesham
Matches/MatchScorecard_T20.asp?MatchCode=0463,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0644,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0641,-,dnb
